Provinsi,KabKota,Jenis_Ikan,Volume_Produksi,Nilai_Produksi,Konsumsi
NUSA TENGGARA BARAT,LOMBOK TIMUR,MAS,220.146,55990410000,0.004
NUSA TENGGARA BARAT,LOMBOK TIMUR,NILA,534.693,557627208000,0.05
NUSA TENGGARA BARAT,LOMBOK TIMUR,TERI,265.303,2653030000,0.048
NUSA TENGGARA BARAT,LOMBOK TIMUR,TONGKOL,1899.127,71132472864,0.102
NUSA TENGGARA BARAT,LOMBOK TIMUR,TUNA,2282.869,69083180000,0.003
NUSA TENGGARA BARAT,LOMBOK TIMUR,UDANG,221.085,939812470000,0.017
NUSA TENGGARA BARAT,LOMBOK UTARA,BARONANG,206.106,7563855000,0.004
NUSA TENGGARA BARAT,LOMBOK UTARA,CAKALANG,648.618,583641000,0.023
NUSA TENGGARA BARAT,LOMBOK UTARA,KAKAP,410.664,270294000,0.002
NUSA TENGGARA BARAT,LOMBOK UTARA,KEMBUNG,355.341,8883525000,0.024
NUSA TENGGARA BARAT,LOMBOK UTARA,LELE,3.036,75900000,0.002
NUSA TENGGARA BARAT,LOMBOK UTARA,NILA,14.754,516390000,0.044
NUSA TENGGARA BARAT,LOMBOK UTARA,SELAR,1034.109,19731978000,0.013
NUSA TENGGARA BARAT,LOMBOK UTARA,TENGGIRI,199.254,6973890000,0.005
NUSA TENGGARA BARAT,LOMBOK UTARA,TERI,80.997,303600000,0.067
NUSA TENGGARA BARAT,LOMBOK UTARA,TONGKOL,2062.332,32892504000,0.123
NUSA TENGGARA BARAT,LOMBOK UTARA,TUNA,30.687,1317330000,0.006
NUSA TENGGARA BARAT,LOMBOK UTARA,UDANG,707.796,45219240000,0.016
NUSA TENGGARA BARAT,SUMBAWA,BANDENG,0,79109550000,0.039
NUSA TENGGARA BARAT,SUMBAWA,BARONANG,66.891,1337820000,0.03
NUSA TENGGARA BARAT,SUMBAWA,CAKALANG,2744.329,19242260000,0.015
NUSA TENGGARA BARAT,SUMBAWA,EKOR KUNING,4227.445,73819640000,0.033
NUSA TENGGARA BARAT,SUMBAWA,GABUS,47.761,1194025000,0.002
NUSA TENGGARA BARAT,SUMBAWA,KAKAP,3614.838,98498845000,0.024
NUSA TENGGARA BARAT,SUMBAWA,KEMBUNG,1813.714,23966600000,0.022
NUSA TENGGARA BARAT,SUMBAWA,LELE,685.863,17146575000,0.005
NUSA TENGGARA BARAT,SUMBAWA,MAS,483.413,12085325000,0.003
NUSA TENGGARA BARAT,SUMBAWA,MUJAIR,201.552,3023280000,0.026
NUSA TENGGARA BARAT,SUMBAWA,NILA,1558.197,37344035000,0.083
NUSA TENGGARA BARAT,SUMBAWA,SELAR,3186.915,37964100000,0.004
NUSA TENGGARA BARAT,SUMBAWA,TENGGIRI,2664.375,28449330000,0.014
NUSA TENGGARA BARAT,SUMBAWA,TERI,960.459,21512895000,0.024
NUSA TENGGARA BARAT,SUMBAWA,TONGKOL,4226.238,64830740000,0.065
NUSA TENGGARA BARAT,SUMBAWA,TUNA,1367.221,42754555000,0.003
NUSA TENGGARA BARAT,SUMBAWA,UDANG,1922.748,8121521760000,0.035
NUSA TENGGARA BARAT,SUMBAWA BARAT,BANDENG,2.04,81600000,0.005
NUSA TENGGARA BARAT,SUMBAWA BARAT,BARONANG,108.41,1766760000,0.019
NUSA TENGGARA BARAT,SUMBAWA BARAT,CAKALANG,204.931,5123275000,0.074
NUSA TENGGARA BARAT,SUMBAWA BARAT,EKOR KUNING,35.832,716640000,0.035
NUSA TENGGARA BARAT,SUMBAWA BARAT,GABUS,61.162,963806000,0.011
NUSA TENGGARA BARAT,SUMBAWA BARAT,KAKAP,249.497,7346395000,0.046
NUSA TENGGARA BARAT,SUMBAWA BARAT,KEMBUNG,226.489,6452995000,0.048
NUSA TENGGARA BARAT,SUMBAWA BARAT,LELE,14.506,362650000,0.007
NUSA TENGGARA BARAT,SUMBAWA BARAT,MUJAIR,57.969,1159380000,0.113
NUSA TENGGARA BARAT,SUMBAWA BARAT,NILA,203.661,6854125000,0.096
NUSA TENGGARA BARAT,SUMBAWA BARAT,SELAR,245.07,5234233000,0.035
NUSA TENGGARA BARAT,SUMBAWA BARAT,TENGGIRI,108.323,3665805000,0.01
NUSA TENGGARA BARAT,SUMBAWA BARAT,TERI,56.35,845250000,0.073
NUSA TENGGARA BARAT,SUMBAWA BARAT,TONGKOL,93.9,1647500000,0.032
NUSA TENGGARA BARAT,SUMBAWA BARAT,TUNA,102.8,3598000000,0.003
NUSA TENGGARA BARAT,SUMBAWA BARAT,UDANG,34.481,92037610000,0.043
NUSA TENGGARA TIMUR,ALOR,BARONANG,303.902,6222100268,0.003
NUSA TENGGARA TIMUR,ALOR,CAKALANG,663.216,903684714,0.005
NUSA TENGGARA TIMUR,ALOR,EKOR KUNING,389.25,993734622,0.027
NUSA TENGGARA TIMUR,ALOR,KAKAP,1962.538,36009236297,0.03
NUSA TENGGARA TIMUR,ALOR,KEMBUNG,991.61,1934938351,0.025
NUSA TENGGARA TIMUR,ALOR,SELAR,3115.957,16121044085,0.071
NUSA TENGGARA TIMUR,ALOR,TENGGIRI,739.631,191396728,0.002
NUSA TENGGARA TIMUR,ALOR,TONGKOL,4924.226,42953202914,0.113
NUSA TENGGARA TIMUR,ALOR,TUNA,1413.723,20931508585,0.022
NUSA TENGGARA TIMUR,BELU,BANDENG,44.622,2231100000,0.003
NUSA TENGGARA TIMUR,BELU,CAKALANG,1.914,19140000,0.056
NUSA TENGGARA TIMUR,BELU,KEMBUNG,20.686,310290000,0.049
NUSA TENGGARA TIMUR,BELU,NILA,7.033,281320000,0.003
NUSA TENGGARA TIMUR,BELU,SELAR,46.951,704265000,0.009
NUSA TENGGARA TIMUR,BELU,TONGKOL,63.414,634140000,0.072
NUSA TENGGARA TIMUR,BELU,TUNA,72.481,2899240000,0.006
NUSA TENGGARA TIMUR,ENDE,CAKALANG,578.263,18859460000,0.049
NUSA TENGGARA TIMUR,ENDE,EKOR KUNING,154.388,4541580000,0.065
NUSA TENGGARA TIMUR,ENDE,KAKAP,391.482,15659280000,0.003
NUSA TENGGARA TIMUR,ENDE,KEMBUNG,564.315,13068710000,0.111
NUSA TENGGARA TIMUR,ENDE,SELAR,243.806,5941150000,0.081
NUSA TENGGARA TIMUR,ENDE,TENGGIRI,39.104,1955200000,0.001
NUSA TENGGARA TIMUR,ENDE,TERI,204.508,8180320000,0.006
NUSA TENGGARA TIMUR,ENDE,TONGKOL,1071.604,32404560000,0.13
NUSA TENGGARA TIMUR,ENDE,TUNA,831.996,41599800000,0.022
NUSA TENGGARA TIMUR,FLORES TIMUR,BARONANG,3.791,56865000,0.046
NUSA TENGGARA TIMUR,FLORES TIMUR,BAWAL,104,1560000,0.002
NUSA TENGGARA TIMUR,FLORES TIMUR,CAKALANG,1028.137,139142895325,0.069
NUSA TENGGARA TIMUR,FLORES TIMUR,EKOR KUNING,565.533,8482995000,0.035
NUSA TENGGARA TIMUR,FLORES TIMUR,KAKAP,969.769,8284290288,0.028
NUSA TENGGARA TIMUR,FLORES TIMUR,KEMBUNG,1729.22,3707796600,0.091
NUSA TENGGARA TIMUR,FLORES TIMUR,LELE,2.04,81600000,0.002
NUSA TENGGARA TIMUR,FLORES TIMUR,SELAR,1523.066,6550922076,0.211
NUSA TENGGARA TIMUR,FLORES TIMUR,TENGGIRI,1065.856,166241069,0.004
NUSA TENGGARA TIMUR,FLORES TIMUR,TERI,953.147,43850858,0.006
NUSA TENGGARA TIMUR,FLORES TIMUR,TONGKOL,311.006,2755064288,0.059
NUSA TENGGARA TIMUR,FLORES TIMUR,TUNA,855.422,1206462287,0.004
NUSA TENGGARA TIMUR,KOTA KUPANG,CAKALANG,1507.62,44555895000,0.019
NUSA TENGGARA TIMUR,KOTA KUPANG,EKOR KUNING,2075.187,71742000,0.031
NUSA TENGGARA TIMUR,KOTA KUPANG,KAKAP,3128.732,33785390000,0.009
NUSA TENGGARA TIMUR,KOTA KUPANG,KEMBUNG,1048.88,15733200000,0.167
NUSA TENGGARA TIMUR,KOTA KUPANG,LELE,15.866,475980000,0.002
NUSA TENGGARA TIMUR,KOTA KUPANG,NILA,4.507,202815000,0.003
NUSA TENGGARA TIMUR,KOTA KUPANG,SELAR,956.196,6063285000,0.005
NUSA TENGGARA TIMUR,KOTA KUPANG,TENGGIRI,651.084,3564825000,0.003
NUSA TENGGARA TIMUR,KOTA KUPANG,TERI,117.243,1758645000,0.003
NUSA TENGGARA TIMUR,KOTA KUPANG,TONGKOL,1758.293,69623715000,0.089
NUSA TENGGARA TIMUR,KOTA KUPANG,TUNA,955.208,38208320000,0.007
NUSA TENGGARA TIMUR,KUPANG,CAKALANG,27.798,630097266,0.007
NUSA TENGGARA TIMUR,KUPANG,EKOR KUNING,27.899,557980000,0.009
NUSA TENGGARA TIMUR,KUPANG,KAKAP,546.24,27686165140,0.021
NUSA TENGGARA TIMUR,KUPANG,KEMBUNG,800.2,9315790454,0.066
NUSA TENGGARA TIMUR,KUPANG,LELE,59.392,2780674039,0.001
NUSA TENGGARA TIMUR,KUPANG,NILA,53.075,2250579000,0.002
NUSA TENGGARA TIMUR,KUPANG,SELAR,203.329,23390000,0.003
NUSA TENGGARA TIMUR,KUPANG,TERI,1.69,50700000,0.001
NUSA TENGGARA TIMUR,KUPANG,TONGKOL,52.279,952863874,0.062
NUSA TENGGARA TIMUR,KUPANG,TUNA,37.417,1758437006,0.001
NUSA TENGGARA TIMUR,KUPANG,UDANG,8.971,672817056,0.009
NUSA TENGGARA TIMUR,LEMBATA,BANDENG,1.326,66300000,0.002
NUSA TENGGARA TIMUR,LEMBATA,BARONANG,620.926,8533755000,0.051
NUSA TENGGARA TIMUR,LEMBATA,EKOR KUNING,943.365,53939119000,0.019
NUSA TENGGARA TIMUR,LEMBATA,KAKAP,30.904,1143603231,0.024
NUSA TENGGARA TIMUR,LEMBATA,KEMBUNG,310.145,52603200000,0.023
NUSA TENGGARA TIMUR,LEMBATA,LELE,662,33100000,0.005
NUSA TENGGARA TIMUR,LEMBATA,SELAR,104.31,1564650000,0.233
NUSA TENGGARA TIMUR,LEMBATA,TERI,35.109,877725000,0.001
NUSA TENGGARA TIMUR,LEMBATA,TONGKOL,61.476,1229520000,0.079
NUSA TENGGARA TIMUR,LEMBATA,UDANG,10.92,218400000,0.001
NUSA TENGGARA TIMUR,MALAKA,BANDENG,821.5,32860000000,0.028
NUSA TENGGARA TIMUR,MALAKA,LELE,19.952,997600000,0.001
NUSA TENGGARA TIMUR,MALAKA,NILA,17.99,899500000,0.001
NUSA TENGGARA TIMUR,MANGGARAI,BANDENG,752,37600000,0.002
NUSA TENGGARA TIMUR,MANGGARAI,BARONANG,162.019,23409270000,0.006
NUSA TENGGARA TIMUR,MANGGARAI,CAKALANG,22.865,571625000,0.045
NUSA TENGGARA TIMUR,MANGGARAI,EKOR KUNING,820.056,1435530000,0.016
NUSA TENGGARA TIMUR,MANGGARAI,KAKAP,1560.686,1531167600,0.004
NUSA TENGGARA TIMUR,MANGGARAI,KEMBUNG,1349.548,7259374455,0.009
NUSA TENGGARA TIMUR,MANGGARAI,LELE,553,19355000,0.001
NUSA TENGGARA TIMUR,MANGGARAI,SELAR,193.239,3652603578,0.002
NUSA TENGGARA TIMUR,MANGGARAI,TERI,59.582,859965000,0.014
NUSA TENGGARA TIMUR,MANGGARAI,TONGKOL,462.723,7218173750,0.022
NUSA TENGGARA TIMUR,MANGGARAI,TUNA,100.816,3528560000,0.009
NUSA TENGGARA TIMUR,MANGGARAI BARAT,BANDENG,15.063,753150000,0.002
NUSA TENGGARA TIMUR,MANGGARAI BARAT,BARONANG,162.019,23409270000,0.017
NUSA TENGGARA TIMUR,MANGGARAI BARAT,CAKALANG,22.865,571625000,0.022
NUSA TENGGARA TIMUR,MANGGARAI BARAT,EKOR KUNING,820.056,1435530000,0.032
NUSA TENGGARA TIMUR,MANGGARAI BARAT,KAKAP,1560.686,1531167600,0.006
NUSA TENGGARA TIMUR,MANGGARAI BARAT,KEMBUNG,1349.548,7259374455,0.008
NUSA TENGGARA TIMUR,MANGGARAI BARAT,NILA,2.095,104750000,0.001
NUSA TENGGARA TIMUR,MANGGARAI BARAT,SELAR,193.239,3652603578,0.046
NUSA TENGGARA TIMUR,MANGGARAI BARAT,TENGGIRI,373.645,18410246900,0.007
NUSA TENGGARA TIMUR,MANGGARAI BARAT,TERI,59.582,595820000,0.011
NUSA TENGGARA TIMUR,MANGGARAI BARAT,TONGKOL,462.723,7218173750,0.019
NUSA TENGGARA TIMUR,MANGGARAI BARAT,TUNA,100.816,3528560000,0.011
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,CAKALANG,2518.548,5455575000,0.028
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,EKOR KUNING,2500.36,1060895000,0.017
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,KEMBUNG,2627.888,5144800000,0.002
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,LELE,39.686,1389010000,0.001
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,MUJAIR,57.499,2081690000,0.002
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,TERI,218.656,5466400000,0.011
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,TONGKOL,3215.114,18616290060,0.012
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,TUNA,1599.22,5594094000,0.001
NUSA TENGGARA TIMUR,NAGEKEO,BANDENG,62.126,1863780000,0.011
NUSA TENGGARA TIMUR,NAGEKEO,LELE,9.711,242775000,0.001
NUSA TENGGARA TIMUR,NAGEKEO,SELAR,385.943,960843191,0.036
NUSA TENGGARA TIMUR,NAGEKEO,TERI,650.623,21908428279,0.007
NUSA TENGGARA TIMUR,NAGEKEO,UDANG,55.646,2319780000,0.001
NUSA TENGGARA TIMUR,NGADA,BANDENG,36.03,1261050000,0.009
NUSA TENGGARA TIMUR,NGADA,CAKALANG,266.569,5247602000,0.047
NUSA TENGGARA TIMUR,NGADA,EKOR KUNING,287.891,7197275000,0.076
NUSA TENGGARA TIMUR,NGADA,KAKAP,1861.167,30522295000,0.005
NUSA TENGGARA TIMUR,NGADA,KEMBUNG,690.261,17256525000,0.023
NUSA TENGGARA TIMUR,NGADA,NILA,150.576,4517280000,0.001
NUSA TENGGARA TIMUR,NGADA,TERI,29.25,1023750000,0.015
NUSA TENGGARA TIMUR,NGADA,TONGKOL,1182.09,25874682000,0.071
NUSA TENGGARA TIMUR,NGADA,TUNA,7.894,276290000,0.017
NUSA TENGGARA TIMUR,ROTE NDAO,BANDENG,2.21,77350000,0.003
NUSA TENGGARA TIMUR,ROTE NDAO,BARONANG,729.942,5136675000,0.076
NUSA TENGGARA TIMUR,ROTE NDAO,CAKALANG,175.15,6130250000,0.013
NUSA TENGGARA TIMUR,ROTE NDAO,EKOR KUNING,134.5,3585000450,0.064
NUSA TENGGARA TIMUR,ROTE NDAO,KAKAP,1184.632,15898616890,0.053
NUSA TENGGARA TIMUR,ROTE NDAO,KEMBUNG,632.404,3737000000,0.028
NUSA TENGGARA TIMUR,ROTE NDAO,LELE,1.701,59535000,0.002
NUSA TENGGARA TIMUR,ROTE NDAO,NILA,227,5675000,0.001
NUSA TENGGARA TIMUR,ROTE NDAO,SELAR,72.865,1675275875,0.024
NUSA TENGGARA TIMUR,ROTE NDAO,TENGGIRI,171.45,4340520000,0.001
NUSA TENGGARA TIMUR,ROTE NDAO,TERI,15.326,191575000,0.006
NUSA TENGGARA TIMUR,ROTE NDAO,TONGKOL,343.454,12020890000,0.064
NUSA TENGGARA TIMUR,ROTE NDAO,TUNA,864.38,1903750000,0.002
NUSA TENGGARA TIMUR,SIKKA,CAKALANG,1469.301,36933385000,0.004
NUSA TENGGARA TIMUR,SIKKA,KAKAP,838.373,25141216000,0.002
NUSA TENGGARA TIMUR,SIKKA,KEMBUNG,2164.583,38921510000,0.03
NUSA TENGGARA TIMUR,SIKKA,SELAR,1141.192,20032928000,0.157
NUSA TENGGARA TIMUR,SIKKA,TENGGIRI,1294.044,40039632000,0.001
NUSA TENGGARA TIMUR,SIKKA,TERI,911.595,9115950000,0.007
NUSA TENGGARA TIMUR,SIKKA,TONGKOL,2616.416,47126360000,0.097
NUSA TENGGARA TIMUR,SIKKA,TUNA,334.702,15360060000,0.017
NUSA TENGGARA TIMUR,SUMBA BARAT,CAKALANG,129.914,3377504172,0.018
NUSA TENGGARA TIMUR,SUMBA BARAT,EKOR KUNING,24.803,589790537,0.007
NUSA TENGGARA TIMUR,SUMBA BARAT,KAKAP,55.752,1951320000,0.005
NUSA TENGGARA TIMUR,SUMBA BARAT,KEMBUNG,88.283,2951388973,0.009
NUSA TENGGARA TIMUR,SUMBA BARAT,LELE,3.562,53430000,0.005
NUSA TENGGARA TIMUR,SUMBA BARAT,NILA,54.846,2742300000,0.002
NUSA TENGGARA TIMUR,SUMBA BARAT,TONGKOL,900.454,18126139020,0.021
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,KAKAP,24.757,1015037000,0.008
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,SELAR,30.395,364740000,0.001
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,TONGKOL,11.3,152550000,0.019
NUSA TENGGARA TIMUR,SUMBA TENGAH,BANDENG,1.496,74800000,0.002
NUSA TENGGARA TIMUR,SUMBA TENGAH,CAKALANG,420,14700000,0.015
NUSA TENGGARA TIMUR,SUMBA TENGAH,KAKAP,2168.58,374700000,0.008
NUSA TENGGARA TIMUR,SUMBA TENGAH,KEMBUNG,3726.61,459000750,0.003
NUSA TENGGARA TIMUR,SUMBA TENGAH,NILA,721.689,8611950000,0.008
NUSA TENGGARA TIMUR,SUMBA TENGAH,TERI,1812.75,363750000,0.001
NUSA TENGGARA TIMUR,SUMBA TENGAH,TONGKOL,1500,37500000,0.011
NUSA TENGGARA TIMUR,SUMBA TENGAH,TUNA,1050,36750000,0.001
NUSA TENGGARA TIMUR,SUMBA TENGAH,UDANG,750,18750000,0.002
NUSA TENGGARA TIMUR,SUMBA TIMUR,BARONANG,5010.525,109363976024,0.033
NUSA TENGGARA TIMUR,SUMBA TIMUR,CAKALANG,740.287,2442096132,0.001
NUSA TENGGARA TIMUR,SUMBA TIMUR,EKOR KUNING,882.905,19355487746,0.006
NUSA TENGGARA TIMUR,SUMBA TIMUR,KAKAP,3101.464,14479855104,0.008
NUSA TENGGARA TIMUR,SUMBA TIMUR,KEMBUNG,1022.452,34258845107,0.034
NUSA TENGGARA TIMUR,SUMBA TIMUR,TENGGIRI,1156.624,5435311067,0.008
NUSA TENGGARA TIMUR,SUMBA TIMUR,TERI,674,6740000,0.013
NUSA TENGGARA TIMUR,SUMBA TIMUR,TONGKOL,2568.572,60647705374,0.02
NUSA TENGGARA TIMUR,SUMBA TIMUR,TUNA,25.967,839591011,0.001
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,LELE,2.736,109440000,0.001
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,NILA,6.836,239260000,0.003
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,TENGGIRI,145.609,54343000,0.001
PAPUA,ASMAT,BARONANG,1354.959,45227535000,0.002
PAPUA,ASMAT,BAWAL,1730.759,84627955000,0.014
PAPUA,ASMAT,KAKAP,1249.464,162910230000,0.118
PAPUA,ASMAT,KEMBUNG,150.641,4519230000,0.003
PAPUA,ASMAT,LELE,724.478,5707775000,0.016
PAPUA,ASMAT,MAS,195.013,11088780000,0.001
PAPUA,ASMAT,NILA,133.14,9733200000,0.005
PAPUA,BIAK NUMFOR,BARONANG,2207.769,30169275000,0.064
PAPUA,BIAK NUMFOR,CAKALANG,1363.854,73648770510,0.176
PAPUA,BIAK NUMFOR,KAKAP,1581.679,16398048000,0.04
PAPUA,BIAK NUMFOR,KEMBUNG,1426,33452200,0.015
PAPUA,BIAK NUMFOR,TENGGIRI,2582.574,117766100000,0.008
PAPUA,BIAK NUMFOR,TONGKOL,2024.85,1135665000,0.041
PAPUA,BIAK NUMFOR,TUNA,1837.799,32575740935,0.05
PAPUA,BOVEN DIGOEL,MAS,85.594,4731640000,0.005
PAPUA,BOVEN DIGOEL,NILA,166.183,10239010000,0.002
PAPUA,JAYAPURA,BARONANG,94.01,4230450000,0.003
PAPUA,JAYAPURA,CAKALANG,1206.21,80055560000,0.011
PAPUA,JAYAPURA,KAKAP,1329.591,62915170550,0.003
PAPUA,JAYAPURA,KEMBUNG,1353.549,35846170000,0.048
PAPUA,JAYAPURA,NILA,673.852,42430720000,0.022
PAPUA,JAYAPURA,SELAR,625,11820680,0.001
PAPUA,JAYAPURA,TENGGIRI,2238.628,132975600000,0.009
PAPUA,JAYAPURA,TONGKOL,1335.229,34006440000,0.013
PAPUA,JAYAPURA,TUNA,1191.516,83417595000,0.029
PAPUA,JAYAWIJAYA,MAS,332.273,15068350000,0.007
PAPUA,JAYAWIJAYA,NILA,391.847,12014815000,0.006
PAPUA,KEEROM,LELE,666.14,23999690000,0.012
PAPUA,KEEROM,NILA,0,53991300000,0.002
PAPUA,KEPULAUAN YAPEN,BARONANG,293.371,7334275000,0.01
PAPUA,KEPULAUAN YAPEN,CAKALANG,851.027,16899450000,0.119
PAPUA,KEPULAUAN YAPEN,KAKAP,1446.717,16611450000,0.044
PAPUA,KEPULAUAN YAPEN,KEMBUNG,819.927,11084986380,0.176
PAPUA,KEPULAUAN YAPEN,SELAR,445.352,63319966,0.03
PAPUA,KEPULAUAN YAPEN,TENGGIRI,1996.094,59045500000,0.045
PAPUA,KEPULAUAN YAPEN,TONGKOL,466.6,9645710000,0.019
PAPUA,KOTA JAYAPURA,BANDENG,389.24,52825814000,0.004
PAPUA,KOTA JAYAPURA,BAWAL,1995.657,136983445000,0.001
PAPUA,KOTA JAYAPURA,CAKALANG,1609.836,296727300000,0.061
PAPUA,KOTA JAYAPURA,KAKAP,2643.914,356719000000,0.002
PAPUA,KOTA JAYAPURA,KEMBUNG,2881.032,390250280000,0.107
PAPUA,KOTA JAYAPURA,LELE,439.023,89274800000,0.006
PAPUA,KOTA JAYAPURA,MAS,764.24,200538960000,0.002
PAPUA,KOTA JAYAPURA,NILA,764.24,167115800000,0.002
PAPUA,KOTA JAYAPURA,TENGGIRI,384.608,9615200000,0.003
PAPUA,KOTA JAYAPURA,TERI,94.152,1883040000,0.01
PAPUA,KOTA JAYAPURA,TONGKOL,608.334,987300000,0.04
PAPUA,KOTA JAYAPURA,TUNA,1044.955,53156875000,0.077
PAPUA,KOTA JAYAPURA,UDANG,73.104,4386240000,0.007
PAPUA,MAMBERAMO RAYA,NILA,252.288,13654152000,0.122
PAPUA,MAMBERAMO TENGAH,MAS,61.584,2770140000,0.001
PAPUA,MAPPI,KAKAP,1134.42,57469460000,0.044
PAPUA,MAPPI,KEMBUNG,434.307,10857675000,0.024
PAPUA,MAPPI,MAS,90.26,4203940000,0.001
PAPUA,MAPPI,NILA,407.942,21880416000,0.001
PAPUA,MERAUKE,BAWAL,3105.694,370882905000,0.014
PAPUA,MERAUKE,CAKALANG,5071.239,74642910000,0.019
PAPUA,MERAUKE,GABUS,110.217,2865642000,0.072
PAPUA,MERAUKE,KAKAP,3626.182,283960037000,0.088
PAPUA,MERAUKE,KEMBUNG,3840.661,101726005000,0.073
PAPUA,MERAUKE,LELE,72.726,3303132000,0.011
PAPUA,MERAUKE,MAS,84.507,3607230000,0.001
PAPUA,MERAUKE,NILA,235.785,9646434000,0.01
PAPUA,MERAUKE,TENGGIRI,2979.954,105739385000,0.002
PAPUA,MERAUKE,TONGKOL,396.552,12526014000,0.005
PAPUA,MERAUKE,UDANG,122.562,6373224000,0.039
PAPUA,MIMIKA,BANDENG,978.833,3592708000,0.011
PAPUA,MIMIKA,BAWAL,2267.979,124520100150,0.008
PAPUA,MIMIKA,KAKAP,2135.672,368981718600,0.079
PAPUA,MIMIKA,KEMBUNG,90.794,301784000,0.196
PAPUA,MIMIKA,NILA,1221.568,28146624000,0.004
PAPUA,MIMIKA,TENGGIRI,2789.239,104776395100,0.003
PAPUA,MIMIKA,TONGKOL,1203.34,18134720000,0.033
PAPUA,MIMIKA,TUNA,718,40470456,0.004
PAPUA,NABIRE,BANDENG,536.027,20369026000,0.007
PAPUA,NABIRE,CAKALANG,738.912,22167360000,0.05
PAPUA,NABIRE,KAKAP,926.907,18473250000,0.018
PAPUA,NABIRE,KEMBUNG,149.254,3731350000,0.111
PAPUA,NABIRE,NILA,397.112,96748428000,0.009
PAPUA,NABIRE,TENGGIRI,504.391,12609775000,0.002
PAPUA,NABIRE,TONGKOL,483.07,12076750000,0.009
PAPUA,NABIRE,TUNA,1377.183,35627070000,0.019
PAPUA,PANIAI,MAS,610.191,24791190000,0.02
PAPUA,SARMI,CAKALANG,680.324,55252290000,0.036
PAPUA,SARMI,KAKAP,1329.36,169119750000,0.052
PAPUA,SARMI,KEMBUNG,662.447,41742350000,0.087
PAPUA,SARMI,TENGGIRI,240.07,6001750000,0.059
PAPUA,SARMI,TUNA,237.543,20191155000,0.045
PAPUA,SUPIORI,BARONANG,266.058,219510000,0.168
PAPUA,SUPIORI,CAKALANG,558.927,1123470000,0.166
PAPUA,SUPIORI,KAKAP,344.667,14305246000,0.094
PAPUA,SUPIORI,KEMBUNG,243.038,6075950000,0.021
PAPUA,SUPIORI,TENGGIRI,74.897,1872425000,0.04
PAPUA,SUPIORI,TONGKOL,112.341,2808525000,0.076
PAPUA,SUPIORI,TUNA,88.595,7530575000,0.067
PAPUA,WAROPEN,CAKALANG,195.612,6846420000,0.099
PAPUA,WAROPEN,KAKAP,342.278,17113900000,0.024
PAPUA,WAROPEN,KEMBUNG,175.684,4392100000,0.187
PAPUA,WAROPEN,TENGGIRI,146.689,3667225000,0.045
PAPUA,WAROPEN,TUNA,672.482,2051135000,0.001
PAPUA,WAROPEN,UDANG,1360.579,977840000,0.049
PAPUA,YAHUKIMO,MAS,90.317,4694740000,0.004
PAPUA,YAHUKIMO,NILA,166.194,8667936000,0.017
PAPUA,YALIMO,NILA,77.899,3734664000,0.011
PAPUA BARAT,KAIMANA,BARONANG,74.2,890400000,0.005
PAPUA BARAT,KAIMANA,CAKALANG,1476.7,27436800000,0.071
PAPUA BARAT,KAIMANA,EKOR KUNING,667.72,32697000000,0.049
PAPUA BARAT,KAIMANA,GABUS,18.38,367600000,0.01
PAPUA BARAT,KAIMANA,KAKAP,1464.34,156731200000,0.112
PAPUA BARAT,KAIMANA,KEMBUNG,825,8250000000,0.152
PAPUA BARAT,KAIMANA,LELE,772.807,191420000,0.007
PAPUA BARAT,KAIMANA,TENGGIRI,831.7,35172200000,0.023
PAPUA BARAT,KAIMANA,TERI,131.36,1313600000,0.018
PAPUA BARAT,KAIMANA,TUNA,461.1,3736800000,0.006
PAPUA BARAT,KAIMANA,UDANG,0,632709000000,0.032
PAPUA BARAT,KOTA SORONG,BARONANG,220.5,5512500000,0.002
PAPUA BARAT,KOTA SORONG,CAKALANG,289.8,7245000000,0.098
PAPUA BARAT,KOTA SORONG,KAKAP,405.842,16233680000,0.017
PAPUA BARAT,KOTA SORONG,LELE,12,420000000,0.003
PAPUA BARAT,KOTA SORONG,MUJAIR,1.41,70500000,0.006
PAPUA BARAT,KOTA SORONG,NILA,2183.733,720630000,0.001
PAPUA BARAT,KOTA SORONG,SELAR,455.7,5468400000,0.018
PAPUA BARAT,KOTA SORONG,TERI,0,16024680000,0.063
PAPUA BARAT,KOTA SORONG,TONGKOL,251.664,2516640000,0.049
PAPUA BARAT,KOTA SORONG,TUNA,0,47565000000,0.055
PAPUA BARAT,MANOKWARI,CAKALANG,273,7644000000,0.11
PAPUA BARAT,MANOKWARI,KAKAP,1352.87,135287000000,0.013
